id,title,genres,release_date,original_language,budget,revenue,vote_average,runtime,popularity,vote_count,return,actores,director,companias_produccion,release_year
2642,Two Weeks Notice,"Comedy, Romance",2002-12-19,en,60000000.0,93354918.0,5.9,101.0,7.738531,505,1.5559153,"Sandra Bullock, Hugh Grant, Alicia Witt",Marc Lawrence,"Village Roadshow Pictures, Castle Rock Entertainment, NPV Entertainment, Fortis Films",2002
250388,Rampage: Capital Punishment,"Action, Crime, Thriller",2014-07-19,en,0.0,0.0,5.4,93.0,7.733723,92,0.0,"Brendan Fletcher, Lochlyn Munro, Mike Dopud",Uwe Boll,"Boll Kino Beteiligungs GmbH & Co. KG, Studio West Productions(VCC), Amok II Productions",2014
217316,1,Documentary,2013-09-30,en,0.0,0.0,7.3,112.0,7.732143,36,0.0,"Niki Lauda, Michael Schumacher, Lewis Hamilton",Paul Crowder,"Exclusive Media Group, Universum Film (UFA), Spitfire Pictures, Flat-Out Films",2013
19101,A Little Princess,"Drama, Family, Fantasy",1995-05-10,en,17000000.0,0.0,7.4,97.0,7.731725,207,0.0,"Liesel Matthews, Eleanor Bron, Liam Cunningham",Alfonso Cuarón,Warner Bros.,1995
79699,A Warrior's Heart,"Action, Drama, Family",2011-12-02,en,2500000.0,0.0,5.4,86.0,7.72479,25,0.0,"Ashley Greene, Kellan Lutz, Gabrielle Anwar",Michael F. Sears,"California Pictures, Family Productions",2011
21868,Evelyn,Drama,2002-12-13,en,0.0,0.0,6.5,92.0,7.724715,24,0.0,"Pierce Brosnan, Sophie Vavasseur, Aidan Quinn",Bruce Beresford,CineEvelyn,2002
12153,White Chicks,Comedy,2004-06-23,en,37000000.0,113086475.0,6.3,109.0,7.723341,704,3.056391216216216,"Shawn Wayans, Marlon Wayans, Jaime King",Keenen Ivory Wayans,"Columbia Pictures, Revolution Studios, Wayans Bros. Entertainment, Gone North Productions",2004
60631,Street Smart,"Thriller, Crime, Drama",1987-03-20,en,0.0,0.0,5.7,97.0,7.721588,16,0.0,"Christopher Reeve, Kathy Baker, Mimi Rogers",Jerry Schatzberg,Golan-Globus Productions,1987
34574,Nadja,"Horror, Thriller",1994-09-13,en,0.0,0.0,5.9,93.0,7.720056,12,0.0,"Elina Löwensohn, Peter Fonda, David Lynch",Michael Almereyda,Kino Link Company,1994
15196,Clue,"Comedy, Thriller, Crime, Mystery",1985-12-13,en,15000000.0,14643997.0,7.1,94.0,7.720009,377,0.9762664666666667,"Eileen Brennan, Tim Curry, Madeline Kahn",Jonathan Lynn,"Paramount Pictures, Debra Hill Productions, PolyGram Filmed Entertainment, The Guber-Peters Company",1985
8665,K-19: The Widowmaker,"Drama, History, Thriller",2002-07-19,en,100000000.0,35168966.0,6.1,138.0,7.718723,273,0.35168966,"Harrison Ford, Liam Neeson, Peter Sarsgaard",Kathryn Bigelow,"Paramount Pictures, Intermedia Films, National Geographic Society, New Regency Pictures, Palomar Pictures (II), First Light Production",2002
19971,The Little Girl Who Lives Down the Lane,"Drama, Horror, Mystery, Thriller",1976-12-25,en,0.0,0.0,7.0,91.0,7.717337,88,0.0,"Jodie Foster, Martin Sheen, Alexis Smith",Nicolas Gessner,"Braun Entertainment Group, Filmel, Carnelian Productions, ICL",1976
26332,Electra Glide in Blue,"Thriller, Crime, Drama, Mystery",1973-08-18,en,0.0,0.0,6.6,114.0,7.714702,22,0.0,"Robert Blake, Mitchell Ryan, Billy Green Bush",James William Guercio,"United Artists, Guercio-Hitzig",1973
9711,Species III,"Science Fiction, Action, Horror",2004-11-26,en,0.0,0.0,4.6,111.0,7.711755,76,0.0,"Natasha Henstridge, Sunny Mabrey, Robert Knepper",Brad Turner,"FGM Entertainment, Metro-Goldwyn-Mayer (MGM)",2004
31935,Too Late the Hero,"Drama, Action, War",1970-05-20,en,6250000.0,0.0,6.4,145.0,7.710629,20,0.0,"Michael Caine, Cliff Robertson, Henry Fonda",Robert Aldrich,"ABC Pictures, Associates & Aldrich Company, The, Palomar Pictures (I)",1970
22345,Baby Geniuses,"Science Fiction, Comedy, Family",1999-03-12,en,12000000.0,36450736.0,3.3,97.0,7.707344,75,3.037561333333333,"Kathleen Turner, Christopher Lloyd, Kim Cattrall",Bob Clark,"TriStar Pictures, Crystal Sky Worldwide, Triumph",1999
18274,Frogs,"Horror, Mystery",1972-03-10,en,0.0,0.0,4.1,91.0,7.706248,30,0.0,"Ray Milland, Sam Elliott, Joan Van Ark",George McCowan,"American International Pictures (AIP), Peter Thomas Productions",1972
47354,K-9: P.I.,"Action, Comedy, Crime",2002-07-30,en,0.0,0.0,5.6,95.0,7.704213,35,0.0,"Jim Belushi, Gary Basaraba, Jody Racicot",Richard J. Lewis,Universal Pictures,2002
28029,A Walk on the Moon,"Drama, Romance",1999-01-29,en,14000000.0,0.0,6.2,107.0,7.703645,21,0.0,"Diane Lane, Viggo Mortensen, Liev Schreiber",Tony Goldwyn,"Miramax Films, Village Roadshow Pictures, Groucho II Film Partnership, Punch 21 Productions",1999
28313,Losing Isaiah,Drama,1995-03-17,en,17000000.0,7603766.0,6.4,106.0,7.698526,28,0.44728035294117646,"Jessica Lange, Halle Berry, David Strathairn",Stephen Gyllenhaal,Paramount Pictures,1995
33641,Frankenfish,"TV Movie, Action, Horror, Comedy, Science Fiction, Thriller",2004-10-09,en,0.0,0.0,4.7,84.0,7.698433,25,0.0,"Tory Kittles, K. D. Aubert, China Chow",Mark A.Z. Dippé,Bayou Film Inc,2004
44857,Molly,"Drama, Comedy, Romance",1999-10-22,en,0.0,0.0,5.5,102.0,7.697,14,0.0,"Elisabeth Shue, Aaron Eckhart, Jill Hennessy",John Duigan,"Metro-Goldwyn-Mayer (MGM), Absolute Entertainment (II), Cockamamie, Heckerling-Caplan",1999
21427,The Valet,Comedy,2006-03-29,en,0.0,29326868.0,6.0,85.0,7.696023,131,0.0,"Gad Elmaleh, Alice Taglioni, Daniel Auteuil",Francis Veber,"Gaumont, TF1 Films Production, EFVE, Kairos",2006
2297,Kafka,"Comedy, Drama, Mystery",1991-11-15,en,11000000.0,0.0,6.6,98.0,7.693274,28,0.0,"Jeremy Irons, Theresa Russell, Armin Mueller-Stahl",Steven Soderbergh,"Renn Productions, Pricel, Baltimore Pictures",1991
1901,In Good Company,"Comedy, Drama, Romance",2004-12-29,en,0.0,0.0,5.9,109.0,7.684185,198,0.0,"Topher Grace, Scarlett Johansson, Dennis Quaid",Paul Weitz,Depth of Field,2004
79694,The Apparition,"Horror, Thriller",2012-08-23,en,17000000.0,9627492.0,4.5,82.0,7.683008,140,0.5663230588235294,"Ashley Greene, Sebastian Stan, Tom Felton",Todd Lincoln ,"StudioCanal, Dark Castle Entertainment, Warner Bros., Studio Babelsberg Motion Pictures",2012
9833,The Phantom of the Opera,"Music, Thriller, Drama, Romance",2004-12-08,en,70000000.0,154648887.0,7.0,143.0,7.682562,448,2.2092698142857143,"Gerard Butler, Emmy Rossum, Patrick Wilson",Joel Schumacher,"Odyssey Entertainment, Warner Bros., Scion Films, Really Useful Films",2004
39486,Secretariat,Drama,2010-08-20,en,35000000.0,60251371.0,6.8,123.0,7.681383,103,1.7214677428571428,"Diane Lane, John Malkovich, Scott Glenn",Randall Wallace,"Walt Disney Pictures, Fast Track Productions, Mayhem Pictures",2010
93828,Welcome to the Punch,"Action, Adventure, Crime",2013-03-15,en,8500000.0,9747.0,5.7,99.0,7.67857,284,0.0011467058823529412,"James McAvoy, Mark Strong, David Morrissey",Eran Creevy,"Scott Free Productions, IM Global, Automatik Entertainment, Worldview Entertainment, Between The Eyes",2013
10481,102 Dalmatians,"Comedy, Family",2000-10-07,en,85000000.0,183611771.0,5.1,100.0,7.668752,327,2.160138482352941,"Glenn Close, Ioan Gruffudd, Alice Evans",Kevin Lima,"Walt Disney Pictures, Cruella Productions",2000
11452,National Lampoon’s Van Wilder,"Comedy, Romance",2002-03-29,en,5000000.0,38275483.0,5.9,92.0,7.668576,867,7.6550966,"Ryan Reynolds, Tara Reid, Tim Matheson",Walt Becker,"Tapestry Films, Artisan Entertainment",2002
9757,Norbit,Comedy,2007-02-08,en,60000000.0,95673607.0,5.0,101.0,7.667874,434,1.5945601166666667,"Eddie Murphy, Thandie Newton, Terry Crews",Brian Robbins,"DreamWorks SKG, Davis Entertainment, Tollin/Robbins Productions",2007
8328,Step Up 2: The Streets,"Music, Drama, Romance",2008-02-14,en,23000000.0,150816700.0,6.5,98.0,7.667579,658,6.557247826086956,"Briana Evigan, Robert Hoffman, Will Kemp",Jon M. Chu,"Summit Entertainment, Offspring Entertainment, Touchstone Pictures",2008
72213,Courageous,Drama,2011-09-30,en,1000000.0,34522221.0,6.8,129.0,7.666558,77,34.522221,"Alex Kendrick, Ken Bevel, Ben Davies",Alex Kendrick,"TriStar Pictures, Provident Films, Affirm Films, Sherwood Pictures, Alabama Production Group",2011
13702,A Dirty Shame,Comedy,2004-09-12,en,15000000.0,1914166.0,5.4,89.0,7.665431,65,0.12761106666666666,"Tracey Ullman, Johnny Knoxville, Selma Blair",John Waters,"Fine Line Features, Killer Films, John Wells Productions, This Is That Productions",2004
50837,Martha Marcy May Marlene,"Drama, Thriller",2011-10-21,en,0.0,3538446.0,6.7,101.0,7.665011,278,0.0,"Elizabeth Olsen, Hugh Dancy, John Hawkes",Sean Durkin,"Cunningham & Maybach Films, FilmHaven Entertainment, BorderLine Films, This Is That Productions",2011
66,Absolute Power,"Crime, Drama, Thriller",1997-02-14,en,50000000.0,50068310.0,6.4,121.0,7.66124,226,1.0013662,"Clint Eastwood, Gene Hackman, Ed Harris",Clint Eastwood,"Columbia Pictures, Castle Rock Entertainment, Malpaso Productions",1997
7873,Harsh Times,"Crime, Drama, Thriller, Action",2005-09-11,en,2000000.0,5967038.0,6.3,120.0,7.659357,198,2.983519,"Christian Bale, Freddy Rodríguez, Eva Longoria",David Ayer,The Weinstein Company,2005
9090,"To Wong Foo, Thanks for Everything! Julie Newmar",Comedy,1995-09-07,en,0.0,47774193.0,6.3,105.0,7.653446,117,0.0,"Patrick Swayze, Wesley Snipes, John Leguizamo",Beeban Kidron,"Universal Pictures, Amblin Entertainment",1995
25183,Paper Heart,"Comedy, Drama, Romance",2009-07-31,en,1000000.0,1296971.0,5.7,88.0,7.648005,37,1.296971,"Michael Cera, Charlyne Yi, Jake Johnson",Nicholas Jasenovec,Desconocido,2009
1885,The Karate Kid,Drama,1984-06-22,en,8000000.0,90815558.0,6.9,126.0,7.64499,913,11.35194475,"Ralph Macchio, Pat Morita, William Zabka",John G. Avildsen,"Columbia Pictures Corporation, Jerry Weintraub Productions, Delphi Films",1984
11827,Heavy Metal,"Animation, Science Fiction",1981-08-07,en,9300000.0,0.0,6.3,90.0,7.640073,150,0.0,"Rodger Bumpass, Jackie Burroughs, Joe Flaherty",Gerald Potterton,Canadian Film Development Corporation (CFDC),1981
290762,Miss You Already,"Comedy, Drama, Romance",2015-09-12,en,0.0,0.0,7.3,112.0,7.634145,232,0.0,"Drew Barrymore, Toni Collette, Dominic Cooper",Catherine Hardwicke,"S Films, New Sparta Films",2015
8357,What the #$*! Do We (K)now!?,Documentary,2004-04-23,en,0.0,10000000.0,5.8,109.0,7.631049,34,0.0,"Marlee Matlin, Elaine Hendrix, Robert Blanche","William Arntz, Betsy Chasse",Lord of the Wind,2004
12101,Soylent Green,"Mystery, Science Fiction, Thriller",1973-04-19,en,0.0,3600000.0,6.8,97.0,7.630456,305,0.0,"Charlton Heston, Edward G. Robinson, Leigh Taylor-Young",Richard Fleischer,Metro-Goldwyn-Mayer (MGM),1973
15006,Rails & Ties,Drama,2007-09-01,en,0.0,22136.0,5.5,101.0,7.625656,14,0.0,"Kevin Bacon, Marcia Gay Harden, Miles Heizer",Alison Eastwood,Desconocido,2007
11565,Big Momma's House 2,"Comedy, Crime",2006-01-26,en,40000000.0,138259062.0,5.4,99.0,7.622875,376,3.45647655,"Martin Lawrence, Nia Long, Emily Procter",John Whitesell,"Twentieth Century Fox Film Corporation, Regency Enterprises, Epsilon Motion Pictures, Firm Films, Deep River Productions, New Regency Pictures, Ed Friendly Productions, Runteldat Entertainment, Big Lou House Productions",2006
139463,The Scapegoat,,2012-09-09,en,0.0,0.0,6.5,100.0,7.618217,23,0.0,"Andrew Scott, Jodhi May, Eileen Atkins",Charles Sturridge,Island Pictures,2012
250766,Life Itself,Documentary,2014-07-04,en,0.0,0.0,7.7,120.0,7.615552,160,0.0,"Roger Ebert, Werner Herzog, Martin Scorsese",Steve James,"Film Rites, Kartemquin Films, CNN Films",2014
268321,Squatters,Drama,2014-05-14,en,0.0,0.0,6.9,102.0,7.613399,26,0.0,"Richard Dreyfuss, Thomas Dekker, Gabriella Wilde",Martin Weisz,Sony Pictures Home Entertainment,2014
73933,Monster Brawl,"Comedy, Horror",2011-01-01,en,0.0,0.0,3.8,89.0,7.610012,19,0.0,"Dave Foley, Art Hindle, Robert Maillet",Jesse T. Cook,Desconocido,2011
123362,Painless,"Horror, Mystery, Fantasy, Thriller",2012-10-09,en,0.0,0.0,6.1,105.0,7.609036,58,0.0,"Àlex Brendemühl, Tómas Lemarquis, Derek de Lint",Juan Carlos Medina,"Ibermedia, Eurimages, Canal+, Cofimage, Generalitat de Catalunya - Institut Català de les Indústries Culturals (ICIC), Fado Filmes, Roxbury Pictures, Tobina Film, Les Films d'Antoine, Instituto de la Cinematografía y de las Artes Audiovisuales (ICAA), A Contracorriente Films",2012
97434,Gambit,"Comedy, Crime",2012-11-07,en,0.0,0.0,5.1,89.0,7.60849,224,0.0,"Colin Firth, Tom Courtenay, Alan Rickman",Michael Hoffman,"CBS Films, FilmNation Entertainment, Crime Scene Pictures, Michael Lobell Productions, ArtPhyl",2012
31200,Agatha,"Drama, Mystery, Thriller",1979-02-09,en,0.0,0.0,6.8,105.0,7.607516,10,0.0,"Dustin Hoffman, Vanessa Redgrave, Timothy Dalton",Michael Apted,"First Artists, Warner Bros., Sweetwall",1979
304372,The Perfect Guy,"Drama, Thriller",2015-09-11,en,12000000.0,60273173.0,5.6,100.0,7.607052,162,5.022764416666667,"Michael Ealy, Sanaa Lathan, Моррис Честнат",David M. Rosenthal,Screen Gems,2015
586,Wag the Dog,"Comedy, Drama",1997-12-25,en,15000000.0,64256513.0,6.7,97.0,7.603652,273,4.283767533333333,"Dustin Hoffman, Robert De Niro, Anne Heche",Barry Levinson,"New Line Cinema, Tribeca Productions, Baltimore Pictures",1997
139455,Silent Night,"Comedy, Horror, Thriller, Mystery",2012-11-30,en,0.0,14567.0,4.8,99.0,7.601525,71,0.0,"Jaime King, Malcolm McDowell, Brendan Fehr",Steven C. Miller,"Buffalo Gal Pictures, Ember Productions, The Genre Co.",2012
37636,High Art,"Drama, Romance",1998-06-12,en,0.0,1929168.0,6.3,101.0,7.601439,32,0.0,"Radha Mitchell, Gabriel Mann, Ally Sheedy",Lisa Cholodenko,"October Films, Antidote Films (I), 391 Productions",1998
16617,Mindhunters,"Mystery, Thriller, Crime",2004-05-07,en,27000000.0,21148829.0,6.3,106.0,7.600017,339,0.7832899629629629,"LL Cool J, Jonny Lee Miller, Kathryn Morris",Renny Harlin,"Avenue Pictures Productions, Weed Road Pictures, Intermedia Films, Egmond Film & Television, Dimension Films, Outlaw Productions (I), Mindhunters (UK) Limited, Mindhunters Productie BV, Tonna Oy, Outlaw Victoria Productions Inc.",2004
11194,Touching the Void,"Documentary, Action, Adventure",2003-09-05,en,0.0,13885802.0,7.6,106.0,7.594022,139,0.0,"Brendan Mackey, Nicholas Aaron, Richard Hawking",Kevin Macdonald,"Darlow Smithson Productions, UK Film Council, PBS, Film4",2003
21705,Barbie Diaries,"Family, Animation",2005-12-31,en,0.0,0.0,5.5,70.0,7.589921,83,0.0,"Kelly Sheridan, Sarah Edmondson, Venus Terzo","Kallan Kagan, Eric Fogel",Desconocido,2005
75345,I Melt with You,"Drama, Thriller",2011-12-09,en,0.0,0.0,5.5,129.0,7.587509,26,0.0,"Thomas Jane, Jeremy Piven, Rob Lowe",Mark Pellington,Desconocido,2011
20755,Air Bud 3: World Pup,"Comedy, Drama, Family",2001-06-29,en,0.0,0.0,4.5,83.0,7.584444,35,0.0,"Kevin Zegers, Chilton Crane, Caitlin Wachs",Bill Bannerman,Desconocido,2001
77953,The Campaign,Comedy,2012-08-09,en,0.0,104907746.0,5.6,85.0,7.581463,594,0.0,"Will Ferrell, Zach Galifianakis, Dylan McDermott",Jay Roach,"Everyman Pictures, Gary Sanchez Productions, Warner Bros., Location Gourmet",2012
184098,Think Like a Man Too,"Comedy, Romance",2014-06-20,en,24000000.0,70181428.0,6.3,105.0,7.576924,229,2.9242261666666667,"Adam Brody, Michael Ealy, Jerry Ferrara",Tim Story,Will Packer Productions,2014
9073,Free Willy 2 - The Adventure Home,Adventure,1995-07-19,en,0.0,0.0,5.5,95.0,7.575098,130,0.0,"Jason James Richter, Michael Madsen, Jayne Atkinson",Dwight H. Little,"Regency Enterprises, Alcor Films, Canal+, Donner/Shuler-Donner Productions, Warner Bros.",1995
15171,Charlotte's Web,"Animation, Drama, Family",1973-03-01,en,0.0,0.0,6.2,94.0,7.574372,100,0.0,"Debbie Reynolds, Henry Gibson, Danny Bonaduce","Charles A. Nichols, Iwao Takamoto","Paramount Pictures, Hanna-Barbera Productions, Sagittarius Productions",1973
61178,Nadine,"Action, Comedy, Romance",1987-08-07,en,12000000.0,5669831.0,5.5,83.0,7.569698,21,0.47248591666666667,"Jeff Bridges, Kim Basinger, Rip Torn",Robert Benton,TriStar Pictures,1987
17894,The Beautician and the Beast,"Comedy, Romance",1997-02-07,en,16000000.0,0.0,5.2,105.0,7.566377,53,0.0,"Timothy Dalton, Fran Drescher, Michael Lerner",Ken Kwapis,Paramount Pictures,1997
371560,The Eyes of My Mother,"Drama, Horror",2016-12-02,en,0.0,0.0,6.1,76.0,7.565485,93,0.0,"Kika Magalhaes, Diana Agostini, Will Brill",Nicolas Pesce,"Tandem Pictures, Borderline Presents",2016
23148,Lady Sings the Blues,"Romance, Drama, Music",1972-10-12,en,0.0,0.0,7.2,144.0,7.565468,16,0.0,"Diana Ross, Billy Dee Williams, Richard Pryor",Sidney J. Furie,"Paramount Pictures, Motown Productions, Weston Productions, Jobete Productions, Sidney J. Furie Productions",1972
84188,Compliance,"Drama, Thriller, Crime",2012-08-23,en,0.0,319285.0,6.3,90.0,7.563444,225,0.0,"Ann Dowd, Dreama Walker, Pat Healy",Craig Zobel,"Muskat Filmed Properties, Bad Cop Bad Cop Film Productions, Dogfish Pictures",2012
215931,Beneath the Harvest Sky,Drama,2013-09-08,en,0.0,0.0,6.4,116.0,7.558162,7,0.0,"Emory Cohen, Callan McAuliffe, Zoe Levin","Aron Gaudet, Gita Pullapilly",Sunny Side Up Films,2013
9434,Grosse Pointe Blank,"Action, Comedy, Thriller, Romance",1997-04-11,en,0.0,28084357.0,6.9,107.0,7.556814,278,0.0,"John Cusack, Minnie Driver, Dan Aykroyd",George Armitage,"Caravan Pictures, Hollywood Pictures, Roger Birnbaum Productions",1997
20637,Panic,"Comedy, Crime, Drama",2000-12-01,en,1000000.0,779137.0,6.8,88.0,7.554807,27,0.779137,"William H. Macy, John Ritter, Neve Campbell",Henry Bromell,Desconocido,2000
26503,The Black Cat,Horror,1981-04-04,en,0.0,0.0,5.7,92.0,7.551234,17,0.0,"Patrick Magee, Mimsy Farmer, David Warbeck",Lucio Fulci,"Italian International Film, Selenia Cinematografica",1981
10649,The Enforcer,"Action, Crime, Thriller",1976-12-20,en,9000000.0,46236000.0,6.7,96.0,7.550133,232,5.137333333333333,"Clint Eastwood, Tyne Daly, Harry Guardino",James Fargo,Warner Bros.,1976
334538,Into the Forest,"Drama, Science Fiction",2016-06-03,en,0.0,0.0,5.6,101.0,7.54965,165,0.0,"Ellen Page, Evan Rachel Wood, Max Minghella",Patricia Rozema,"Rhombus Media, Bron Studios, A24",2016
884,Crash,"Drama, Thriller, Romance",1996-07-17,en,10000000.0,0.0,6.5,100.0,7.540612,224,0.0,"James Spader, Deborah Kara Unger, Holly Hunter",David Cronenberg,"Fine Line Features, Alliance Communications",1996
15907,Duma,"Adventure, Drama, Family",2005-04-22,en,12000000.0,0.0,7.0,100.0,7.53788,42,0.0,"Alex Michaeletos, Campbell Scott, Mary Makhatho",Carroll Ballard,"John Wells Productions, Pandora Pictures, Gaylord Films, Warner Bros.",2005
126337,Unconditional,Drama,2012-09-21,en,2000000.0,0.0,6.3,92.0,7.536984,29,0.0,"Lynn Collins, Michael Ealy, Bruce McGill",Brent McCorkle,Harbinger Media Partners,2012
11644,Blow Out,"Drama, Mystery, Thriller",1981-07-24,en,18000000.0,12000000.0,7.3,108.0,7.536295,243,0.6666666666666666,"John Travolta, Nancy Allen, John Lithgow",Brian De Palma,Cinema 77,1981
9636,Control,"Action, Thriller",2004-12-07,en,6800000.0,0.0,6.0,98.0,7.535399,41,0.0,"Ray Liotta, Willem Dafoe, Michelle Rodriguez",Tim Hunter,"Millennium Films, Arc Productions, Emmett/Furla Films",2004
10160,A Nightmare on Elm Street 5: The Dream Child,"Horror, Thriller",1989-08-11,en,8000000.0,22168359.0,5.5,89.0,7.534739,251,2.771044875,"Robert Englund, Lisa Wilcox, Erika Anderson",Stephen Hopkins,New Line Cinema,1989
323676,The Boss,Comedy,2016-04-07,en,29000000.0,78636257.0,5.5,91.0,7.533146,441,2.7115950689655173,"Melissa McCarthy, Peter Dinklage, Kristen Bell",Ben Falcone,Universal Pictures,2016
10208,Muppets from Space,"Fantasy, Comedy, Science Fiction, Family",1999-07-14,en,24000000.0,16290976.0,5.8,87.0,7.531668,94,0.6787906666666667,"Steve Whitmire, Dave Goelz, Bill Barretta",Tim Hill,"Columbia Pictures, Jim Henson Company, The",1999
25113,The Four Seasons,"Comedy, Drama, Romance",1981-05-22,en,0.0,0.0,6.3,107.0,7.531501,16,0.0,"Alan Alda, Carol Burnett, Len Cariou",Alan Alda,Universal Pictures,1981
37431,No Way Back,"Action, Crime, Thriller",1995-05-12,en,0.0,0.0,5.0,91.0,7.529758,12,0.0,"Russell Crowe, Helen Slater, Etsushi Toyokawa",Frank A. Cappello,Overseas FilmGroup,1995
11520,Grumpy Old Men,"Comedy, Family, Romance",1993-12-25,en,0.0,0.0,6.5,103.0,7.529482,176,0.0,"Jack Lemmon, Walter Matthau, Ann-Margret",Donald Petrie,"Warner Bros., Lancaster Gate, John Davis",1993
19133,The Big Bus,"Action, Comedy",1976-06-23,en,0.0,0.0,6.1,88.0,7.524202,24,0.0,"Joseph Bologna, Stockard Channing, John Beck",James Frawley,Paramount Pictures,1976
3291,"Good Night, and Good Luck.","Drama, History",2005-09-16,en,7000000.0,54600000.0,6.8,93.0,7.523098,274,7.8,"David Strathairn, Jeff Daniels, Alex Borstein",George Clooney,"2929 Productions, Participant Productions, Warner Independent Pictures (WIP), Davis Films, Section Eight Productions, Redbus Pictures, Tohokushinsha",2005
18443,Decoys 2: Alien Seduction,"Horror, Science Fiction",2007-03-06,en,1500000.0,0.0,5.4,94.0,7.522408,13,0.0,"Tyler Johnston, Kailin See, Kim Poirier",Jeffery Scott Lando,"Decoys Production, Alian Girls Films",2007
51481,Mean Girls 2,Comedy,2011-01-23,en,0.0,0.0,5.1,96.0,7.515436,281,0.0,"Jennifer Stone, Maiara Walsh, Nicole Gale Anderson",Melanie Mayron,Paramount Famous Productions,2011
19259,Volunteers,Comedy,1985-08-16,en,0.0,0.0,5.6,107.0,7.511384,39,0.0,"Tom Hanks, John Candy, Rita Wilson",Nicholas Meyer,TriStar Pictures,1985
48781,Never Talk to Strangers,"Thriller, Romance",1995-10-20,en,6400000.0,6.0,4.7,86.0,7.506958,31,9.375e-07,"Rebecca De Mornay, Antonio Banderas, Dennis Miller",Peter Hall,TriStar Pictures,1995
11018,Year of the Dragon,"Action, Crime, Drama, Thriller",1985-08-16,en,24000000.0,18707466.0,6.5,134.0,7.505786,70,0.77947775,"Mickey Rourke, John Lone, Ariane",Michael Cimino,"Metro-Goldwyn-Mayer (MGM), Dino De Laurentiis Company",1985
1485,Get Carter,"Crime, Thriller",1971-03-03,en,1814462.0,0.0,6.9,112.0,7.505268,122,0.0,"Michael Caine, Ian Hendry, Britt Ekland",Mike Hodges,Metro-Goldwyn-Mayer (MGM),1971
59722,2012: Ice Age,"Action, Adventure, Science Fiction",2011-06-27,en,0.0,0.0,3.8,91.0,7.504259,84,0.0,"Patrick Labyorteaux, Julie McCullough, Nick Afanasiev","Trey Stokes, Travis Fort",Desconocido,2011
10323,Clash of the Titans,"Adventure, Fantasy, Family",1981-03-15,en,15000000.0,41092328.0,6.8,118.0,7.50381,208,2.739488533333333,"Laurence Olivier, Claire Bloom, Maggie Smith",Desmond Davis,"Metro-Goldwyn-Mayer (MGM), Peerford Ltd.",1981
31867,Repo Men,"Action, Science Fiction, Thriller, Crime",2010-03-18,en,32000000.0,18409891.0,6.2,111.0,7.502967,627,0.57530909375,"Jude Law, Forest Whitaker, Alice Braga",Miguel Sapochnik,"Universal Pictures, Stuber Productions, Dentsu, Relativity Media",2010
14474,The Oh in Ohio,"Comedy, Drama, Romance",2006-03-30,en,5000000.0,0.0,5.8,88.0,7.502117,27,0.0,"Parker Posey, Danny DeVito, Paul Rudd",Billy Kent,"Cold Iron Pictures, Ambush Entertainment, AV Club, The",2006
9570,The Black Hole,"Adventure, Family, Science Fiction, Action",1979-12-18,en,20000000.0,35841901.0,6.1,98.0,7.499388,132,1.79209505,"Maximilian Schell, Anthony Perkins, Robert Forster",Gary Nelson,Walt Disney Productions,1979
13220,Splinter,"Horror, Thriller",2008-10-31,en,0.0,124191.0,6.0,82.0,7.498032,213,0.0,"Charles Baker, Jill Wagner, Paulo Costanzo",Toby Wilkins,Indion Entertainment Group,2008
2669,The Bounty,"Action, Drama, History",1984-05-04,en,25000000.0,8613462.0,6.5,132.0,7.492912,109,0.34453848,"Mel Gibson, Anthony Hopkins, Laurence Olivier",Roger Donaldson,Dino De Laurentiis Company,1984
97367,The Place Beyond the Pines,"Drama, Crime",2013-03-20,en,15000000.0,35485608.0,6.8,140.0,7.492658,1689,2.3657072,"Ryan Gosling, Bradley Cooper, Eva Mendes",Derek Cianfrance,"Sidney Kimmel Entertainment, Electric City Entertainment, Verisimilitude",2013
1644,The Vanishing,"Thriller, Drama, Mystery",1993-02-05,en,0.0,0.0,5.9,109.0,7.492302,134,0.0,"Kiefer Sutherland, Jeff Bridges, Nancy Travis",George Sluizer,Twentieth Century Fox Film Corporation,1993
20511,Chronicles,"Crime, Drama, Thriller",2004-05-16,en,0.0,299261.0,7.0,108.0,7.490741,12,0.0,"John Leguizamo, Damián Alcázar, Leonor Watling",Sebastián Cordero,"Cabezahueca, Esperanto Filmoj, Tequila Gang",2004
3512,Under Siege 2: Dark Territory,"Action, Thriller",1995-07-13,en,60000000.0,104324083.0,5.6,100.0,7.490247,217,1.7387347166666667,"Steven Seagal, Eric Bogosian, Everett McGill",Geoff Murphy,"Regency Enterprises, Warner Bros., Seagal/Nasso Productions, Victor Company of Japan (JVC), Cutting Edge Films",1995
180314,Salinger,Documentary,2013-09-06,en,0.0,0.0,6.4,120.0,7.486516,27,0.0,"Philip Seymour Hoffman, Edward Norton, John Cusack",Shane Salerno,Desconocido,2013
18925,Facing the Giants,Drama,2006-09-29,en,100000.0,10178331.0,6.6,111.0,7.485908,64,101.78331,"James Blackwell, Alex Kendrick, Shannen Fields",Alex Kendrick,Destination Films,2006
9885,Wolf Creek,"Horror, Thriller",2005-01-01,en,1000000.0,27762648.0,6.1,99.0,7.483385,288,27.762648,"John Jarratt, Cassandra Magrath, Kestie Morassi",Greg McLean,"Australian Film Finance Corporation, South Australian Film Corporation, 403 Productions, True Crime Channel",2005
